date_time,AJ네트웍스,AJ렌터카,AK홀딩스,BGF,BNK금융지주,BYC,CJ,CJ CGV,CJ대한통운,CJ씨푸드,CJ제일제당,CJ헬로,CS홀딩스,DB,DB금융투자,DB손해보험,DB하이텍,DGB금융지주,DRB동일,DSR
2018-08-06,5380.0,11400.0,75800.0,9590.0,8590.0,254000.0,143500.0,61000.0,151500.0,2765.0,347000.0,9080.0,73000.0,836.0,4145.0,68000.0,16450.0,10200.0,6640.0,4505.0
2018-08-07,5360.0,11750.0,76000.0,9540.0,8570.0,254000.0,145000.0,60600.0,152500.0,2765.0,343500.0,9310.0,72900.0,836.0,4120.0,68100.0,16100.0,10250.0,6700.0,4475.0
2018-08-08,5270.0,11900.0,75400.0,9490.0,8560.0,251000.0,143500.0,60000.0,150500.0,2765.0,339500.0,9010.0,72400.0,832.0,4250.0,66200.0,16950.0,10200.0,6700.0,4580.0
2018-08-09,5230.0,12000.0,74800.0,9600.0,8510.0,248000.0,142000.0,58700.0,151000.0,2760.0,341500.0,9290.0,72800.0,830.0,4250.0,66200.0,16050.0,10000.0,6710.0,4585.0
2018-08-10,5240.0,12100.0,74800.0,9750.0,8530.0,246000.0,146000.0,59300.0,150500.0,2705.0,354000.0,9240.0,73100.0,822.0,4210.0,67600.0,15800.0,10100.0,6650.0,4595.0
2018-08-13,5090.0,11300.0,72000.0,9570.0,8400.0,250000.0,142000.0,53200.0,143500.0,2655.0,349000.0,9120.0,73100.0,796.0,4060.0,67200.0,15550.0,9860.0,6530.0,4505.0
2018-08-14,5090.0,12100.0,73000.0,9600.0,8410.0,251500.0,142500.0,55000.0,144500.0,2665.0,344500.0,9020.0,73200.0,808.0,4125.0,68100.0,16200.0,10000.0,6580.0,4505.0
2018-08-16,5090.0,12150.0,72200.0,9380.0,8250.0,257000.0,141000.0,53800.0,145000.0,2625.0,339500.0,8870.0,72900.0,781.0,4330.0,68300.0,16600.0,9980.0,6750.0,4380.0
2018-08-17,5090.0,12100.0,71700.0,9410.0,8100.0,259000.0,138500.0,52000.0,143500.0,2650.0,340500.0,8890.0,73400.0,810.0,4270.0,68200.0,16250.0,9970.0,6870.0,4420.0
2018-08-20,5090.0,12300.0,71000.0,9430.0,8220.0,259000.0,137500.0,51100.0,147500.0,2655.0,337000.0,8750.0,73400.0,799.0,4250.0,68500.0,16200.0,10100.0,7130.0,4440.0
2018-08-21,5040.0,12500.0,70500.0,9540.0,8280.0,261500.0,140000.0,52200.0,152000.0,2690.0,337000.0,8680.0,73800.0,803.0,4285.0,67800.0,16950.0,10200.0,7260.0,4445.0
2018-08-22,5040.0,12450.0,69100.0,9570.0,8260.0,263000.0,139000.0,52800.0,154500.0,2685.0,337500.0,8740.0,72500.0,830.0,4260.0,67000.0,17100.0,10150.0,7300.0,4440.0
2018-08-23,5060.0,12850.0,67900.0,9400.0,8200.0,261500.0,136000.0,53000.0,157000.0,2680.0,337500.0,8050.0,71200.0,836.0,4240.0,67300.0,17250.0,9990.0,7240.0,4440.0
2018-08-24,5060.0,12900.0,67200.0,9370.0,8220.0,260500.0,134500.0,52500.0,154500.0,2690.0,338500.0,8150.0,69000.0,843.0,4250.0,66100.0,17250.0,10100.0,7350.0,4345.0
2018-08-27,5020.0,13200.0,67200.0,9520.0,8200.0,258500.0,135000.0,55400.0,154000.0,2690.0,341000.0,7970.0,65800.0,810.0,4260.0,63300.0,17300.0,10200.0,7390.0,4310.0
2018-08-28,5020.0,13250.0,67400.0,9830.0,8300.0,257500.0,135000.0,54600.0,153500.0,2680.0,349000.0,7800.0,65600.0,810.0,4260.0,63900.0,17700.0,10300.0,7410.0,4295.0
2018-08-29,4995.0,12950.0,67000.0,9670.0,8290.0,260500.0,135500.0,54100.0,153500.0,2675.0,343000.0,7890.0,66300.0,810.0,4290.0,63300.0,18250.0,10450.0,7410.0,4350.0
2018-08-30,5210.0,13200.0,66000.0,9520.0,8250.0,259000.0,132500.0,53500.0,153000.0,2685.0,339500.0,7990.0,68200.0,810.0,4230.0,62900.0,18300.0,10250.0,7410.0,4395.0
2018-08-31,5260.0,13700.0,67200.0,9440.0,8340.0,259000.0,132000.0,53000.0,154000.0,2675.0,342500.0,8560.0,68100.0,813.0,4195.0,64000.0,18350.0,10250.0,7380.0,4450.0
2018-09-03,5160.0,13700.0,66300.0,9320.0,8310.0,269500.0,132000.0,52500.0,152000.0,2685.0,345000.0,8380.0,67300.0,801.0,4180.0,63300.0,18400.0,10150.0,7370.0,4400.0
2018-09-04,5240.0,13600.0,65300.0,9230.0,8270.0,266500.0,133500.0,52900.0,148000.0,2710.0,337000.0,9160.0,67600.0,801.0,4160.0,63800.0,18400.0,10050.0,7310.0,4400.0
2018-09-05,5300.0,13950.0,66000.0,9210.0,8210.0,264500.0,132500.0,52900.0,152000.0,2710.0,334000.0,9420.0,68700.0,797.0,4150.0,63900.0,18450.0,10150.0,7320.0,4410.0
2018-09-06,5630.0,14050.0,65000.0,9160.0,8170.0,270000.0,133500.0,52400.0,155500.0,2730.0,332500.0,9920.0,68700.0,783.0,4120.0,64500.0,17850.0,10000.0,7340.0,4440.0
2018-09-07,5720.0,14600.0,63500.0,9320.0,8320.0,276500.0,133500.0,52000.0,161500.0,2750.0,332500.0,10250.0,69100.0,793.0,4140.0,64500.0,17800.0,10100.0,7110.0,4430.0
2018-09-10,5850.0,14300.0,61700.0,9660.0,8400.0,275500.0,133000.0,51000.0,167000.0,2795.0,333500.0,10250.0,69100.0,795.0,4140.0,64000.0,17200.0,10300.0,7140.0,4495.0
2018-09-11,5860.0,14000.0,61600.0,9710.0,8350.0,278000.0,133500.0,51000.0,165000.0,2805.0,328000.0,9950.0,71600.0,799.0,4155.0,63800.0,16800.0,10200.0,7100.0,4570.0
2018-09-12,5800.0,14200.0,62200.0,9710.0,8330.0,280500.0,133500.0,51900.0,166500.0,2800.0,326500.0,9440.0,70200.0,798.0,4145.0,63700.0,17150.0,10100.0,7080.0,4630.0
2018-09-13,6000.0,14150.0,62400.0,9850.0,8390.0,274500.0,134000.0,52900.0,166000.0,2865.0,332000.0,9550.0,69700.0,800.0,4170.0,62400.0,17000.0,10000.0,7070.0,4645.0
2018-09-14,6490.0,15000.0,64300.0,9720.0,8390.0,274000.0,139000.0,54700.0,165500.0,2790.0,327500.0,9490.0,69800.0,803.0,4275.0,62800.0,17350.0,10250.0,7090.0,4615.0
2018-09-17,6800.0,15800.0,63300.0,9560.0,8370.0,271500.0,136000.0,53600.0,164500.0,2825.0,327500.0,9900.0,69200.0,800.0,4230.0,62900.0,16900.0,10050.0,7100.0,4550.0
2018-09-18,6910.0,16500.0,62400.0,9300.0,8210.0,274000.0,135500.0,54200.0,162000.0,2950.0,325500.0,9570.0,69100.0,802.0,4210.0,62600.0,16900.0,9940.0,7090.0,4540.0
2018-09-19,6970.0,16200.0,61800.0,9230.0,8200.0,270500.0,133000.0,52600.0,162000.0,2825.0,325500.0,9350.0,69000.0,880.0,4210.0,64100.0,16750.0,9830.0,6990.0,4500.0
2018-09-20,7030.0,16200.0,60600.0,9170.0,8240.0,273500.0,133500.0,52500.0,158000.0,2765.0,328000.0,9710.0,68800.0,951.0,4200.0,65100.0,16500.0,9930.0,6940.0,4380.0
2018-09-21,6490.0,15750.0,60300.0,9370.0,8340.0,273000.0,135500.0,52500.0,158000.0,2790.0,331000.0,9770.0,69000.0,990.0,4185.0,66700.0,16450.0,10050.0,6960.0,4460.0
2018-09-27,6360.0,14050.0,62000.0,9350.0,8500.0,273000.0,134000.0,52400.0,156000.0,2790.0,330500.0,9920.0,68500.0,940.0,4280.0,71500.0,15850.0,10150.0,6910.0,4470.0
2018-09-28,6160.0,13500.0,61200.0,9400.0,8600.0,272000.0,135000.0,51900.0,158000.0,2790.0,333500.0,10200.0,68000.0,980.0,4280.0,72800.0,15800.0,10150.0,6930.0,4465.0
2018-10-01,6180.0,13450.0,59500.0,9320.0,8660.0,270000.0,135500.0,51900.0,158000.0,2765.0,331500.0,10050.0,68500.0,947.0,4300.0,73700.0,15650.0,10450.0,7060.0,4465.0
