ticker,매출액(억원),영업이익률(%),순이익률(%),당기순이익(억원),ROE(%),ROA(%),ROIC(%),EPS(원),BPS(원),SPS(원),PER(배),PBR(배),PSR(배),price,price2
진양폴리우레탄,173.1557,-0.884,40.456,70.05136999999999,49.458,25.722,5.1768,700.5137,1764.411,1731.557,3.34754,1.32906,1.35427,2345.0,1640.0
진양홀딩스,2597.051,8.627,13.39,347.73358,5.574,6.375,7.9163,295.39844,5501.92,4646.279,11.34062,0.60888,0.72101,3350.0,3000.0
진양화학,576.1022,2.233,2.278,13.123596,4.3180000000000005,3.059,3.8434,109.3633,2549.096,4800.8516,34.28938,1.47111,0.7811100000000001,3750.0,2285.0
진원생명과학,313.7146,-44.609,-49.723,-155.9893,-41.43600000000001,-27.523000000000003,-87.6018,-786.72675,1820.6504,1582.2089999999994,-12.30047,5.31519,6.1162,9677.0,5296.0
진흥기업,6465.786,9.206,-11.634,-752.204,-269.231,-18.07,,-917.04895,-122.06696,7882.759,-2.27905,-17.12175,0.26514,2719.0,1915.0
참엔지니어링,1848.3303,14.854,7.0360000000000005,130.04672,18.451,1.955,10.0961,121.82541,915.75336,3796.4167,21.91661,2.91563,0.70329,2670.0,2670.0
천일고속,584.1336,1.85,4.2780000000000005,24.991657,5.678,4.323,2.9069,1748.6221,27227.516,40870.797,51.81222,3.32752,2.21674,90600.0,94700.0
청호컴넷,575.6028,-13.456,-28.01,-161.22508,-57.709,-20.948,-16.0172,-2039.8168,3817.519,7214.0283,-2.32619,1.24295,0.65775,4745.0,3130.0
카카오,14642.328,7.931,4.47,654.55115,1.927,1.509,4.0778,873.5563,50768.902,22177.986,88.14544000000002,1.51668,3.47191,77000.0,137000.0
카프로,3454.6357,-4.626,-2.207,-76.232574,-2.977,-1.673,-4.4662,-190.58144,6298.4263,8636.59,-35.68028,1.07963,0.78735,6800.0,7580.0
컨버즈,459.74762,-19.328,-35.526,-163.33145,,,,-33811.426,20164.525,95172.87,,0.39674,,4416.0,1750.0
케이비아이동국실업,6259.5693,2.904,2.495,156.14548,8.632,2.599,3.7536,482.76187,5733.52,20054.67,4.96364,0.41794,0.11948,2396.0,1065.0
케이씨,2604.1167,8.342,19.642,511.4905,15.99,11.668,7.9326,1435.9489999999994,10086.491,7798.3013,14.62245,2.0817,2.69252,13416.0,24700.0
케이씨씨,34904.88,9.356,4.382,1529.6188,2.579,1.716,6.2988,14430.231000000002,605683.3,330647.8,24.91298,0.59354,1.08726,315620.0,334496.0
케이씨티시,3497.842,3.907,2.352,82.28580500000002,4.683,2.332,3.2147,270.98862,5914.217,11659.473999999998,12.23299,0.5605100000000001,0.28432,3315.0,2560.0
케이티,227436.66,6.331,3.508,7978.44,6.381,2.6630000000000003,7.2972,2723.3123,46707.18,87103.164,10.79568,0.62945,0.33753,29400.0,30250.0
케이티스카이라이프,6650.5303,12.125,10.355,688.63324,13.316,9.248,17.8446,1435.6439,11393.39,13906.853,12.05034,1.51842,1.24399,17300.0,13450.0
케이티앤지,45032.797,32.634,27.214,12255.313999999995,18.572,13.259,27.6651,8964.622,55796.914,32800.625,11.26651,1.81014,3.07921,101000.0,115500.0
코리아써키트,5453.005,2.943,-0.769,-41.940502,-1.917,-0.8009999999999999,2.4375,-247.56425,12727.343,19923.916,-45.84668,0.8917799999999999,0.56967,11350.0,13200.0
코리안리,85597.32,2.421,1.87,1600.489,7.754,1.725,,1329.6509,18382.54,71112.36,8.57368,0.62015,0.16030999999999998,11400.0,11000.0
코스맥스,7569.6357,6.9510000000000005,4.1530000000000005,314.40054,22.527,5.691,8.2112,3752.0151,20996.81,81655.58,31.84955,5.69134,1.46346,119500.0,117000.0
코스맥스비티아이,2669.25,7.552,9.178,244.98004,5.393,4.032,5.0453,1598.9352,30362.95,27793.336,23.39057,1.23176,1.34565,37400.0,32900.0
코스모신소재,1902.81,2.6460000000000004,0.728,13.852189,2.77,0.613,3.3292,81.66886,3015.2117,11218.467,57.1705,1.5485,0.4162,3740.0,11198.0
코스모화학,2865.1328,-4.88,-25.307,-725.08545,-73.742,-13.081,-11.3012,-4669.386,4725.7837,18238.143,-0.77271,0.76348,0.19783,3792.0,24582.0
코아스,971.1467,-3.596,-7.937,-77.08379000000002,-27.61,-9.267,-8.6983,-250.31108,797.1592400000003,3178.6553,-6.49192,2.0384900000000004,0.51122,1625.0,1110.0
코오롱,39368.59,3.408,0.722,284.1433,3.494,0.858,14.0264,1557.4252,45690.73,299664.06,37.62621,1.28254,0.19555,58600.0,61400.0
코오롱글로벌,31850.76,1.906,0.193,61.373203,1.405,0.302,13.3569,289.66803,20734.934,150328.6,38.66495,0.54015,0.0745,11200.0,9780.0
코오롱머티리얼,3389.1443,-0.7240000000000001,0.726,24.592619,1.332,0.831,-2.7977,54.65026999999999,4122.572,7531.432,37.69425,0.49969,0.2735,2060.0,3090.0
코오롱인더,45622.285,6.066,3.857,1759.6616,8.929,3.438,7.3298,6101.9883,70953.72,163536.61,12.1272,1.04293,0.4525,74000.0,89000.0
코오롱플라스틱,2383.7737,7.52,7.417000000000002,176.80498,12.969,6.841,8.1935,514.2854,4596.3936,6949.1562,12.75556,1.42721,0.944,6560.0,7840.0
코웨이,23763.28100000001,14.257,10.239,2433.1123,20.135,13.001,17.2699,3167.2288,16135.518,30890.473,27.87926,5.4724,2.85849,88300.0,97700.0
콤텍시스템,1668.6047,0.912,2.422,40.412376,7.41,3.394,10.5559,100.88522,1400.1177,4144.9424,11.48535,0.82757,0.27955,1158.0,956.0
쿠쿠홀딩스,4838.071,13.196,16.554000000000002,800.91565,15.166,11.992,17.6382,8271.827,69179.86,49351.15,14.03559,1.67823,2.35253,99682.0,127500.0
큐로,1913.5511,-6.0120000000000005,-10.089,-193.05576,-31.929,-7.536,-7.2943,-256.5468,723.4661,2542.869,-3.9017,1.38357,0.39364,1000.0,622.0
크라운해태홀딩스,11888.345,5.545,3.751,445.92984,13.002,3.879,5.5565,2309.0015,19511.54,75986.25,11.98648,1.41848,0.36423,15023.0,15100.0
키다리스튜디오,139.09023,6.4910000000000005,-44.758,-62.254417,-26.46,-19.542,13.6686,-393.2053,1126.4386,878.50806,-7.540589999999999,2.63219,3.3750400000000003,2965.0,2660.0
키움증권,9436.744,24.446,19.099,1802.2922,15.335,2.397,,8142.034000000002,56278.36,42700.703,8.843,1.27935,1.68615,72000.0,87600.0
키위미디어그룹,57.56526,-106.473,-167.62099999999995,-96.49132,-16.726,-11.748,-142.319,-78.73425999999998,521.7883,46.97166,-13.84404,2.08897,23.20548,1090.0,722.0
태경산업,4446.8516,2.7510000000000003,0.981,43.64516,1.3769999999999998,0.904,1.4989,84.49325,6047.208000000001,15213.964,56.92763000000001,0.7954100000000001,0.31616,4810.0,5200.0
태경화학,513.39557,7.326,7.441,38.20249,3.952,3.307,2.9147,329.33185,8244.336,4425.8237,15.94137,0.6368,1.18622,5250.0,4565.0
태광산업,26711.072,5.994,1.6669999999999998,445.2568,0.563,1.165,3.7788,12840.6,3021101.2,2399054.5,73.75045,0.31346,0.39474,947000.0,1317000.0
태림포장,3779.0276,2.389,-15.447,-583.763,-16.484,-8.642999999999999,-0.0134,-791.8504,4390.372,5337.1616,-3.99065,0.7197600000000001,0.59207,3160.0,2485.0
태양금속공업,4770.272,3.278,2.014,96.05401,9.299,2.585,4.8106,240.88664,2756.588,11925.681,9.50655,0.8307399999999999,0.19202,2290.0,1700.0
태영건설,20593.049,4.714,0.08800000000000001,18.13339,0.018000000000000002,0.056,-0.5127,1.9176,11677.61,26081.19,2826.4563,0.46414,0.20781,5420.0,10300.0
태원물산,318.07062,4.654,4.498,14.305272,4.455,3.238,6.2173,188.22726,4426.8438,4185.1396,22.7916,0.96909,1.02506,4290.0,3465.0
태평양물산,8646.589,-5.6229999999999976,-6.166,-533.14935,-40.642,-9.153,-16.2555,-1342.0642,2702.8987,21597.469,-2.90225,1.44105,0.18035,3895.0,3510.0
텔코웨어,408.94147,11.296,11.013,45.036236,4.293,3.823,13.5313,464.16162,18710.389,4214.7159999999985,24.77585,0.61463,2.72854,11500.0,12050.0
티비에이치글로벌,7222.498,1.716,0.037000000000000005,2.6611557,-1.348,0.046,1.3946,-139.42926,9942.25,34628.953,-62.39723000000001,0.87505,0.25123,8700.0,7860.0
티에이치엔,2938.1567,3.5580000000000003,5.185,152.33186,48.827,7.65,7.0827,830.1251,1991.0349,16323.094,2.68634,1.12002,0.13662,2230.0,1710.0
티웨이홀딩스,4118.7056,3.455,0.871,35.88148,7.412000000000001,2.227,32.5302,51.03176,727.2379,6387.3325,33.59389,2.35701,0.26839,1714.0,3495.0
파미셀,278.39157,-6.702000000000001,-2.431,-6.767121,-0.728,-0.6629999999999999,-2.3081,-11.72977,1620.6204,482.54922,-442.46393,3.20248,10.75538,5190.0,5700.0
팜스코,9475.873,4.468,2.793,264.6979,9.556,3.678,5.9203,726.51764,8068.21,25800.174,16.24186,1.46253,0.45736,11800.0,11600.0
팬오션,18739.86,8.96,5.181,970.89,3.957,2.246,4.3224,183.9592,4754.2856,3522.0728,21.66241,0.83819,1.13144,3985.0,5270.0
퍼스텍,1513.192,0.305,-0.243,-3.680761,-0.728,-0.181,-0.3084,-10.70209,1509.3881,3235.7473,-352.735,2.50101,1.16665,3775.0,3300.0
퍼시스,2315.949,7.2570000000000014,10.012,231.86786,6.4270000000000005,5.669,11.1665,2016.2423,38937.27,20138.688,16.367079999999998,0.84752,1.63864,33000.0,33000.0
페이퍼코리아,4219.339,-5.292999999999998,-8.792,-370.95276,-32.028,-6.765,-7.1353,-1720.8702,4379.6094,19512.293,-2.66207,1.046,0.23478,3989.0,1230.0
평화산업,3270.4375,0.16,0.523,17.109629,2.889,1.039,0.7118,39.53481,1365.0736,7556.920999999998,42.39415,1.2278,0.22179,1676.0,1293.0
평화홀딩스,5908.8247,2.729,1.161,68.58026,4.373,1.507,5.2728,410.56006,9938.336,40400.934,8.8294,0.36475,0.08972999999999999,3625.0,3435.0
포스코,530835.1,5.358,1.975,10481.687,3.261,1.3090000000000002,3.5327,15636.6455,529683.44,608847.8,16.46773,0.48614,0.42293,257500.0,332500.0
포스코강판,7980.074,5.146,3.936,314.09665,16.391,7.499,14.8157,5185.7363,34051.344,133001.23,5.72725,0.87221,0.22331,29700.0,28500.0
포스코인터내셔널,164920.9,1.929,0.741,1222.1262,4.488,1.496,4.1971,976.9741,22092.713,144824.61,27.63635,1.22212,0.18643,27000.0,18150.0
포스코케미칼,11177.047,7.635,3.984,445.28772,7.997000000000001,6.1789999999999985,17.4586,739.7167,9523.412,18921.697,16.22243,1.26005,0.6341899999999999,12000.0,39800.0
폴루스바이오팜,298.6127600000001,-18.651,-58.432,-174.48537,,,,-1257.5009,674.7303,2152.0762,-3.11729,5.80973,1.8215,3920.0,9200.0
풀무원,20306.73,1.869,0.491,99.7782,6.765,0.979,1.933,4881.663,6986.189,533111.7,,2.01111,,14050.0,17200.0
풍산,28317.701,7.691,4.863,1377.0569,11.842,5.174,8.1229,4909.7393,44008.29,101047.03,8.24891,0.92028,0.4008,40500.0,47500.0
풍산홀딩스,2975.8728,22.354,20.553,611.6244,10.067,8.372,30.8794,7769.2397,97549.164,37980.973,6.24257,0.49719,1.27696,48500.0,52500.0
필룩스,1077.9012,9.845,5.432,58.55325300000001,7.7429999999999986,4.336,5.5792,212.17288,2869.0825,4122.5195,14.94805,1.10543,0.7693300000000001,3171.0,3195.0
하나금융지주,345998.03,4.665,4.046,13997.44,5.961,0.415,,4494.808,75971.16,116890.016,6.95247,0.41134,0.26735,31250.0,49800.0
하나투어,5955.387,3.515,1.264,75.27450999999998,4.159,1.469,256.1307,691.77124,17121.504,51268.01,95.55182,3.86064,1.2893,66100.0,103000.0
하이스틸,1489.4692,4.747,2.617,38.985138,3.144,1.658,3.4547,1949.3115,62999.01,74475.55,10.77303,0.33334,0.28197,21000.0,22400.0
하이트론씨스템즈,411.32053,-19.471,7.325,30.128143,7.272,5.0760000000000005,-19.8636,544.7403,9421.453,7436.996,9.67433,0.5593600000000001,0.70862,5270.0,4155.0
하이트진로,18902.328,6.56,2.0340000000000003,384.47238,2.935,1.121,3.996,538.48303,18503.55,26522.717,39.18415,1.14032,0.7955399999999999,21100.0,24100.0
하이트진로홀딩스,18954.365,7.0139999999999985,2.442,462.82666,5.44,1.152,3.5675,1179.373,24352.412,80051.97,10.55646,0.5112399999999999,0.15552,12450.0,10100.0
한국가스공사,211081.16,4.729,-2.902,-6124.781999999997,-6.314,-1.486,0.2446,-6640.509,106807.086,228658.11,-7.296130000000002,0.45362,0.21189,48450.0,42550.0
한국공항,4725.9834,5.669,3.69,174.37898,6.3370000000000015,4.621,8.0381,5507.2466,92138.1,149256.27,7.753419999999997,0.46343,0.28609,42700.0,52800.0
한국금융지주,53340.297,6.784,5.083,2711.3862,8.544,0.7879999999999999,,4542.0503,57842.258,86613.55,9.22491,0.72438,0.48376,41900.0,69000.0
한국내화,2584.0498,3.716,2.218,57.31695600000001,5.472,2.818,6.9569,250.69052,5080.2505,11302.008999999998,12.54535,0.61906,0.27827,3145.0,3015.0
한국단자공업,7142.4136,12.657,9.408,671.9497,11.447,8.809,14.6536,6451.7495,58992.707,68578.14,12.19824,1.33406,1.1476,78700.0,66900.0
한국석유공업,4027.1736,4.1930000000000005,2.934,118.15156,8.917,4.704,5.464,18277.475,215678.48,614648.0,5.63535,0.47756,0.16758,103000.0,96500.0
한국수출포장공업,2282.604,1.344,-0.091,-2.0751753,-0.092,-0.069,0.1523,-51.8795,56026.28,57065.1,-345.0303,0.31949,0.31368,17900.0,15650.0
한국쉘석유,2109.0176,16.633,12.917,272.42383,28.06,21.836,64.2402,20955.678,74861.375,162232.12,21.13985,5.9176,2.73066,443000.0,384000.0
한국전력공사,601903.8,19.939,11.876,71483.27,10.189,4.049,5.7191,10979.713,111725.4,93759.74,4.01194,0.39427,0.46982,44050.0,38150.0
한국전자홀딩스,2408.5745,0.7559999999999999,-4.691,-112.97859,-10.825,-3.52,6.4902,-274.70926000000003,2684.3613,5146.182,-3.38904,0.34682,0.18091,931.0,807.0
한국제지,6573.1113,3.706,2.499,164.24611000000004,3.512,2.265,2.8673,3452.8193,102680.664,131332.23,8.92025,0.29996,0.23452,30800.0,22400.0
한국조선해양,223004.38,1.756,2.812,6269.906999999997,3.674,1.274,2.6457,6769.473000000001,226453.53,276908.1,18.15706,0.54278,0.44388,138908.0,95947.0
한국종합기술,1993.7092,2.125,1.537,30.633867,2.513,1.3090000000000002,3.0231,279.76135,11178.444,18207.39,22.30473,0.5582199999999999,0.34272,6240.0,5140.0
한국주강,265.02234,-0.772,-13.71,-36.334335,-5.641,-5.372000000000001,-10.2501,-321.27954,5625.8809999999985,2343.4104,-10.61381,0.6061300000000001,1.45514,3410.0,2260.0
한국철강,6633.6934,7.996,7.017,465.47076,6.216,5.064,9.9516,1010.79425,16703.867,14405.414,7.33085,0.4436100000000001,0.5144,7410.0,7550.0
한국카본,2576.2646,10.437,6.393,164.70647,5.509,4.47,12.4614,379.41974,7704.1475,5934.714,15.9454,0.7852899999999999,1.0194299999999998,6050.0,5360.0
한국콜마,6674.691999999999,11.001,7.968,531.83215,21.64,12.705,16.5885,2515.577,12790.096,31633.385,26.15702000000001,5.14461,2.08008,65800.0,82000.0
한국콜마홀딩스,3304.386,14.748,15.434,510.0154,15.665,9.559,33.8144,2187.7178,15180.296,19728.93,15.404179999999998,2.21998,1.70815,33700.0,40800.0
한국타이어앤테크놀로지,66217.625,16.660999999999998,13.276,8790.902,15.75,9.196,12.8641,7046.222,48035.977,53455.164,8.23136,1.20743,1.08502,58000.0,54600.0
한국테크놀로지그룹,6900.2964,37.908,39.05,2694.5693,,,,2811.6008,30573.445,7418.0645,7.380139999999999,0.67869,2.79723,20750.0,18900.0
한국토지신탁,1779.9904,64.043,68.225,1214.393,22.606,15.107,,480.52676,2394.12,704.97675,5.9414,1.1925,4.04978,2855.0,3130.0
한국특수형강,2471.9316,-1.978,1.643,40.615124,8.297,1.104,0.4191,516.8948,3265.7197,31459.43,5.38794,0.8528,0.08853,2785.0,2120.0
한국프랜지공업,11365.1,1.131,1.205,136.92993,5.752999999999999,1.947,3.3222,424.99884,7610.0283,37323.293,6.40002,0.35742,0.07288,2720.0,1980.0
한국항공우주,29463.307,10.864,8.987,2648.011,19.91,9.148,11.1161,2716.6023,14830.203,30226.492,24.66316,4.51781,2.2166,67000.0,47450.0
한국화장품,1607.5482,9.771,9.093,146.17694,30.086,16.977999999999998,59.4261,909.7395,3466.2444,10004.656,13.905079999999998,3.6494800000000014,1.26441,12650.0,17300.0
한국화장품제조,649.4868,9.691,14.805,96.1581,24.422,16.462,25.3669,2121.7585,12140.748,14331.131,12.89025,2.25274,1.90843,27350.0,48300.0
한농화성,2049.8425,3.998,4.276,87.6591,8.966000000000003,5.892,6.7034,560.5862,6637.493,13108.89,11.47014,0.96874,0.4905100000000001,6430.0,4175.0
한독,3961.34,0.919,-1.868,-74.00629,-2.228,-1.283,1.4233,-512.47,22563.754,31453.986,-51.22251,1.16337,0.83455,26250.0,33000.0
한라,18318.24,5.215,0.555,101.65369,3.201,0.466,4.9194,231.26286,7329.0386,40393.31,18.44222,0.5819300000000001,0.10559,4265.0,4075.0
한라홀딩스,8445.453000000001,11.074000000000002,9.521,804.0676,8.238,4.5680000000000005,27.1411,6974.949000000001,86194.805,78179.164,8.688239999999999,0.70306,0.7751399999999999,60600.0,62700.0
한미글로벌,1690.5349,5.581,5.308,89.73344399999998,10.146,6.551,11.0344,856.7208,9839.032,15898.882,10.35343,0.90151,0.5579,8870.0,8970.0
한미반도체,1662.6802,23.188,18.913,314.45453,15.594,12.318,23.4146,494.56458,3875.006,2615.013,12.49585,1.59484,2.36328,6180.0,11850.0
한미사이언스,6652.8467,2.265,1.194,79.40308,1.2919999999999998,0.835,69.5461,120.24761,9971.265,10078.368,450.86908,5.43722,5.37943,54215.0,107046.0
한미약품,8827.248,3.033,3.4330000000000003,302.9965,3.4960000000000004,1.826,8.8392,1969.5657,55826.066,74535.39,137.09242,4.83669,3.62261,270013.0,562735.0
한샘,19345.47,8.25,6.5920000000000005,1275.2743,26.119,15.289,64.4673,5419.028,29947.492,82202.48,36.72245,6.64496,2.42085,199000.0,180000.0
한섬,7119.982,10.116,7.932,564.7591,6.599,5.66,7.9311,2292.9724,40071.008,28907.764,15.19861,0.86971,1.20556,34850.0,31450.0
한성기업,3206.828,2.4530000000000003,-0.015,-0.4830483,-0.091,-0.022,1.2387,-8.81805,10424.85,58540.645,-938.9834,0.7942600000000001,0.14144,8280.0,6550.0
한세실업,15476.549,5.273,2.971,459.83926,10.720999999999998,4.064,8.3829,1173.6945,11377.892,38691.37,21.85407,2.25437,0.66294,25650.0,26950.0
한세엠케이,3184.814000000001,3.221,1.5730000000000002,50.093563,3.258,2.2840000000000003,4.0493,395.324,12075.986,25133.635,33.64329,1.10136,0.52917,13300.0,11900.0
한세예스24홀딩스,22399.871,3.843,1.88,421.15057,5.875,2.651,6.0685,388.07852,6636.1787,55999.676,26.7987,1.5671700000000002,0.18572,10400.0,10750.0
한솔로지스틱스,3847.071,1.315,0.945,36.34224,8.607000000000001,3.864,13.7089,173.83934,2106.6296,18402.064,13.53826,1.11678,0.1279,2353.0,1738.0
한솔케미칼,4604.009,17.843,12.798,589.22577,21.291,9.653,13.781,4942.1323,25464.564,40760.773,16.85507,3.27121,2.04363,83300.0,72500.0
한솔테크닉스,8076.3853,2.878,-5.723,-462.21146,-21.008000000000006,-8.782,8.2,-1983.0364,8760.317,33629.285,-7.17569,1.6243299999999998,0.42313,14229.0,15380.0
한솔피엔에스,2341.4521,0.539,0.526,12.304882,3.2060000000000004,1.139,9.8506,48.7805,1630.9036,9282.268,42.63999,1.27537,0.22408000000000008,2080.0,1440.0
한솔홀딩스,7723.6953,5.189,-0.9,-69.49336,-0.669,-0.349,3.8851,-72.29616999999998,12125.246,16750.12,-91.11071,0.54324,0.39325,6586.0,4487.0
한솔홈데코,2353.6328,5.562,3.181,74.87736,5.414,2.58,4.5833,97.89057,1846.4558,3077.011,16.54909,0.87736,0.5264800000000001,1620.0,1420.0
한신공영,17722.55,3.932,1.505,266.69687000000005,10.795,1.73,,2651.5515,25847.10200000001,177227.16,5.9964900000000005,0.61516,0.08972000000000001,15900.0,22700.0
한신기계공업,627.2696,13.844,9.835,61.692455,8.341000000000001,6.5939999999999985,11.2575,190.13797,2431.5088,1933.2635,15.646529999999998,1.2235200000000002,1.53885,2975.0,3875.0
한양증권,1873.4757,4.73,3.697,69.26649,2.609,0.669,,522.6265,20320.434,14135.669,13.87224,0.35678000000000004,0.51289,7250.0,7720.0
한온시스템,57037.145,7.407999999999999,5.3260000000000005,3037.5586,16.355,8.3,13.6849,547.25555,3423.728,10685.115,18.82119,3.00842,0.96396,10300.0,13900.0
한올바이오파마,828.81525,0.344,2.444,20.260263,2.03,1.675,0.6284,38.90898,2044.9066,1591.7047,337.96823,6.43061,8.26158,13150.0,24400.0
한익스프레스,4679.2227,1.907,1.157,54.133408,9.935,3.888,7.6848,456.79697,4763.799,38993.523,16.37489,1.57018,0.19183,7480.0,4440.0
한일철강,1112.6136,5.475,4.2360000000000015,47.131416,3.405,1.467,4.5096,249.43082,8408.528,5453.9883,,0.29732,,2500.0,2645.0
한일현대시멘트,3788.56,14.088,-39.588,-1499.8164,-172.425,-29.264,18.9195,-13415.515,8533.174,33887.8,-2.0573200000000003,3.23444,0.81445,27600.0,15250.0
한일홀딩스,14411.999,7.049,5.812,837.66907,5.5420000000000025,3.888,3.2117,10713.357,214001.92,191005.97,7.46472,0.3737,0.41869,47718.0,89785.0
한전KPS,12231.063999999995,8.647,7.218,882.82574,11.203,8.305,10.6049,1961.8336,17550.357,27180.143,27.62722,3.08826,1.9941,54200.0,40600.0
한전기술,5060.1226,1.175,3.517,177.95606999999995,4.244,2.168,1.7482,465.6098,11090.449,13239.462,50.7936,2.13247,1.78633,23650.0,23800.0
한전산업,3100.2322,4.877,4.26,132.07913,20.676,9.084,31.8351,405.15073,2008.1333,9509.915,11.87213,2.39526,0.50579,4810.0,4090.0
한진,17648.037,-0.8690000000000001,2.128,375.63538,5.3729999999999976,1.49,-0.5386,3303.9644,63993.746,147378.23,8.7168,0.45004,0.19542,28800.0,26000.0
한진중공업,28132.71,-2.819,-11.14,-3133.95,-29.887,-5.681,-2.2395,-21979.379,63208.0,197307.33,-0.7659600000000001,0.26635,0.08532000000000001,37628.0,37013.0
한진중공업홀딩스,9682.54,-8.689,-30.064,-2910.96,-42.496,-11.970999999999998,-6.5384,-9036.394,19139.957,32789.035,-0.55885,0.26385,0.15400999999999998,5050.0,4030.0
한진칼,9910.244,9.987,-40.002,-3964.3057,-35.007,-18.114,1.723,-7069.3613,16779.043,17222.664,-2.1713400000000003,0.91483,0.8912700000000001,15350.0,18300.0
한창,504.6014,1.586,8.616,43.47838,11.274,5.8020000000000005,28.7716,122.69455,1208.5836,1464.3705,48.2499,4.8983,4.04269,5920.0,1705.0
한창제지,1945.3281,7.298999999999999,8.296,161.37523000000004,31.844,10.853,11.7686,270.45755,983.9715,3260.2817,4.2335699999999985,1.16365,0.3512,1145.0,1010.0
한화,471202.16,3.5780000000000003,2.735,12886.91,11.484000000000002,0.858,8.6912,6081.9287,47899.02,582874.25,5.76297,0.73175,0.06013,35050.0,41500.0
한화갤러리아타임월드,2847.81,-4.3180000000000005,-6.55,-186.54037,-7.0920000000000005,-3.747,-9.4991,-3108.9385,41686.016,47462.465,-10.83971,0.80842,0.71003,33700.0,37000.0
한화생명,206661.31,2.521,4.089,8451.296,9.843,0.772,,915.7326,11351.029,23794.379,7.1309,0.57528,0.27443,6530.0,6910.0
한화손해보험,61930.953,2.187,1.802,1116.2778,12.791,0.89,,1218.9205,9658.193,67625.555,5.8055900000000005,0.7327,0.10464,7076.0,8140.0
한화솔루션,92588.33,8.416,8.327,7709.4365,15.23,5.572,10.0423,4564.2974,32179.285,55954.59,5.4115699999999975,0.76757,0.44143,24700.0,31600.0
한화에어로스페이스,35188.766,4.283,9.829,3458.6926,15.067,7.0870000000000015,1.9784,6497.699000000001,44024.613,66231.445,6.68698,0.98695,0.65603,43450.0,35550.0
한화투자증권,15788.383999999998,-12.217,-10.184,-1607.8357,-20.195,-2.205,,-1351.7239,4623.0386,13260.427,-1.54247,0.451,0.15723,2085.0,2700.0
현대건설,188250.16,6.1560000000000015,3.887,7317.13,9.496,3.731,16.3395,5133.1387,56785.668,168902.95,8.33798,0.75371,0.2534,42800.0,36300.0
현대그린푸드,25217.47700000001,4.171,4.174,1052.6442,6.385,5.09,10.1087,971.04834,17293.283,25809.95,15.85915,0.8905200000000001,0.59667,15400.0,14950.0
현대글로비스,153406.31,4.751,3.297,5057.0747,15.383,6.547999999999999,11.6281,13483.03,92725.164,409083.5,11.45885,1.6662099999999995,0.37767,154500.0,136000.0
현대로템,29847.83,3.559,0.775,231.43701,1.587,0.486,3.9282,256.867,16376.299,35115.094,70.65913,1.10831,0.5168699999999999,18150.0,18750.0
현대리바트,7356.449,5.73,4.508,331.63882,12.678,8.3,12.1487,1921.2463,16472.72,42617.3,12.33574,1.43874,0.55611,23700.0,32000.0
현대모비스,382617.44,7.592,7.963999999999999,30472.82,11.227,7.667000000000002,17.4055,31205.47,300877.88,393041.56,8.46006,0.8774299999999999,0.67168,264000.0,263000.0
현대미포조선,34464.586,5.544,1.149,395.9971,1.811,0.424,21.1723,865.57,53716.75,86286.26,,0.6271800000000001,,33689.0,39454.0
현대백화점,18318.018,20.917,17.53,3211.1218,7.721,5.038,6.7124,11784.08,162715.56,78273.96,9.24977,0.66988,1.39254,109000.0,104500.0
현대비앤지스틸,6608.0757,5.5,3.3110000000000004,218.76057000000003,6.5139999999999985,3.808,6.28,1440.2885,22859.436,43506.633,8.60939,0.54245,0.28501,12400.0,11700.0
현대상선,45848.1,-18.177,-9.994,-4582.01,-81.10300000000002,-8.862,-31.0896,-4122.5063,4655.514,41120.934,-1.46263,1.2951700000000002,0.14662999999999998,6029.0,5020.0
현대에이치씨엔,2921.1555,16.857,15.61,455.9981,7.374,6.789,10.8159,411.93542,5569.4927,2706.4373,10.03798,0.74244,1.52784,4135.0,3950.0
현대엘리베이터,17587.92,10.323,6.649,1169.3438,18.127,6.027,116.4469,5224.813,31604.799,71401.234,10.98604,1.81618,0.80391,57400.0,54400.0
현대위아,75894.48,3.462,1.722,1307.2681,4.0710000000000015,1.908,4.1168,4807.0015,122679.87,279074.25,15.186179999999998,0.59504,0.26158000000000003,73000.0,65000.0
현대자동차,936490.25,5.546,6.108,57196.53,8.368,3.323,7.0193,18938.143,250098.17,328042.16,7.70931,0.58377,0.44506,146000.0,156000.0
현대제철,166915.12,8.658999999999999,5.195,8671.278,5.412000000000001,2.69,4.489,6370.7905,123228.19,125080.84,8.94708,0.46256,0.4557100000000001,57000.0,58600.0
현대종합상사,35587.676,0.857,0.227,80.67089,1.7280000000000002,0.534,-3.4157,601.5998,33533.695,269013.28,36.40294,0.6530699999999999,0.08141,21900.0,19500.0
현대차증권,5633.535,9.374,7.062,397.86676,5.18,0.6779999999999999,,1356.1892,27821.715,19202.76,7.0049199999999985,0.34146,0.49472,9500.0,10900.0
현대해상,153483.75,3.543,2.67,4098.552,15.319,1.1740000000000002,,4584.51,35720.22,171682.05,6.87096,0.88185,0.18348,31500.0,47000.0
현대홈쇼핑,9694.343,11.48,13.354,1294.5854,9.207,7.254,,10788.212,123532.79,80786.19,10.33535,0.90259,1.38019,111500.0,120500.0
혜인,2109.945,2.452,0.14300000000000002,3.0115535,0.939,0.128,0.7922,74.16174000000002,8943.745,16597.082,55.89135,0.46345,0.24974,4145.0,3475.0
